date,ticker,ar,car
2021-04-30,ADANIPORTS.NS,-0.0046731381404481985,-0.04707361892950755
2021-05-03,ADANIPORTS.NS,0.039296392820075556,-0.007777226109431996
2021-05-04,ADANIPORTS.NS,0.01791415092669683,0.010136924817264834
2021-05-05,ADANIPORTS.NS,-0.05273951771995407,-0.04260259290268924
2021-05-06,ADANIPORTS.NS,-0.007203924710937934,-0.04980651761362717
2021-05-07,ADANIPORTS.NS,0.02560233193087607,-0.024204185682751102
2021-05-10,ADANIPORTS.NS,-0.014679133335824329,-0.03888331901857543
2021-05-11,ADANIPORTS.NS,0.000863303929466137,-0.038020015089109294
2021-05-12,ADANIPORTS.NS,-0.005154186506982444,-0.04317420159609174
2021-05-13,ADANIPORTS.NS,-0.002510789228059701,-0.04568499082415144
2021-05-14,ADANIPORTS.NS,-0.02536162946424056,-0.07104662028839201
2021-05-17,ADANIPORTS.NS,0.00627475828931897,-0.06477186199907303
2021-05-18,ADANIPORTS.NS,0.011755875554320373,-0.05301598644475266
2021-03-16,ASIANPAINT.NS,0.04797528556133036,0.04797528556133036
2021-03-17,ASIANPAINT.NS,-0.009699673229765702,0.03827561233156465
2021-03-18,ASIANPAINT.NS,0.00021329039273498135,0.03848890272429963
2021-03-19,ASIANPAINT.NS,-0.006211205784775034,0.0322776969395246
2021-03-22,ASIANPAINT.NS,0.006302937729704615,0.038580634669229216
2021-03-23,ASIANPAINT.NS,-0.010142808214596554,0.028437826454632664
2021-03-24,ASIANPAINT.NS,0.026407832222992214,0.05484565867762488
2021-03-25,ASIANPAINT.NS,-0.006138992227339516,0.04870666645028536
2021-03-26,ASIANPAINT.NS,0.03300764621317734,0.0817143126634627
2021-03-29,ASIANPAINT.NS,-3.544628484900215e-05,0.0816788663786137
2021-03-30,ASIANPAINT.NS,0.012421183533044219,0.09410004991165792
2021-03-31,ASIANPAINT.NS,-0.008557659869345702,0.08554239004231222
2021-04-01,ASIANPAINT.NS,-0.0028233516454234803,0.08271903839688874
2021-04-02,ASIANPAINT.NS,-3.544628484900215e-05,0.08268359211203974
2021-04-05,ASIANPAINT.NS,-0.005302521104984154,0.07738107100705559
2021-04-06,ASIANPAINT.NS,0.037188139155516164,0.11456921016257175
2021-04-07,ASIANPAINT.NS,-2.561911564350882e-05,0.11454359104692824
2021-04-08,ASIANPAINT.NS,0.005717818766284763,0.120261409813213
2021-04-09,ASIANPAINT.NS,-0.005703574714735525,0.11455783509847747
2021-04-12,ASIANPAINT.NS,0.014390033393004126,0.1289478684914816
2021-04-13,ASIANPAINT.NS,-0.021707747191553627,0.10724012129992797
2021-04-14,ASIANPAINT.NS,-3.544628484900215e-05,0.10720467501507897
2021-04-15,ASIANPAINT.NS,0.0028397631855233032,0.11004443820060227
2021-04-16,ASIANPAINT.NS,0.02715360404543832,0.1371980422460406
2021-04-19,ASIANPAINT.NS,-0.022532285163155807,0.11466575708288479
2021-04-20,ASIANPAINT.NS,-0.004054354562787395,0.1106114025200974
2021-04-21,ASIANPAINT.NS,-3.544628484900215e-05,0.1105759562352484
2021-04-22,ASIANPAINT.NS,-0.022170249803303555,0.08840570643194484
2021-04-23,ASIANPAINT.NS,0.005807703885769514,0.09421341031771435
2021-04-26,ASIANPAINT.NS,0.008678999868520061,0.1028924101862344
2021-04-27,ASIANPAINT.NS,-0.0017571572979741563,0.10113525288826025
2021-04-28,ASIANPAINT.NS,0.005355665800400604,0.10649091868866085
2021-04-29,ASIANPAINT.NS,-0.0018941045985482975,0.10459681409011255
2021-04-30,ASIANPAINT.NS,-0.017362495910779804,0.08723431817933275
2021-05-03,ASIANPAINT.NS,0.017694177764555775,0.10492849594388852
2021-05-04,ASIANPAINT.NS,0.008562114819187765,0.11349061076307629
2021-05-05,ASIANPAINT.NS,-0.01347854071424407,0.10001207004883222
2021-05-06,ASIANPAINT.NS,-0.012445081106286317,0.08756698894254591
2021-05-07,ASIANPAINT.NS,-0.0037095564525607668,0.08385743248998515
2021-05-10,ASIANPAINT.NS,-0.003607360531484336,0.08025007195850081
2021-05-11,ASIANPAINT.NS,0.0040260217833104715,0.08427609374181129
2021-05-12,ASIANPAINT.NS,0.007306283805031859,0.09158237754684315
2021-05-13,ASIANPAINT.NS,-3.544628484900215e-05,0.09154693126199415
2021-05-14,ASIANPAINT.NS,0.08281101091202396,0.17435794217401812
2021-05-17,ASIANPAINT.NS,-0.008754038056384233,0.1656039041176339
2021-05-18,ASIANPAINT.NS,0.005215761609577726,0.17081966572721163
2021-03-16,AXISBANK.NS,-0.0075966238277063005,-0.0075966238277063005
2021-03-17,AXISBANK.NS,0.005460674487852129,-0.0021359493398541715
2021-03-18,AXISBANK.NS,0.0038089023702279207,0.0016729530303737491
2021-03-19,AXISBANK.NS,-0.009569349165866634,-0.007896396135492884
2021-03-22,AXISBANK.NS,-0.013718935711789232,-0.021615331847282114
2021-03-23,AXISBANK.NS,0.011179844789002162,-0.010435487058279952
2021-03-24,AXISBANK.NS,-0.00662000145714467,-0.01705548851542462
2021-03-25,AXISBANK.NS,0.006302089668277177,-0.010753398847147443
2021-03-26,AXISBANK.NS,-0.014699342828411264,-0.025452741675558707
2021-03-29,AXISBANK.NS,-0.0005704982126009966,-0.026023239888159702
2021-03-30,AXISBANK.NS,-0.039768444556827445,-0.06579168444498715
2021-03-31,AXISBANK.NS,0.018391672426815373,-0.047400012018171775
2021-04-01,AXISBANK.NS,0.0032490018817918076,-0.04415101013637997
2021-04-02,AXISBANK.NS,-0.0005704982126009966,-0.04472150834898096
2021-04-05,AXISBANK.NS,-0.016535001447660944,-0.061256509796641906
2021-04-06,AXISBANK.NS,-0.01610886165970115,-0.07736537145634306
2021-04-07,AXISBANK.NS,0.0005662985276765203,-0.07679907292866654
2021-04-08,AXISBANK.NS,-0.015904413982746696,-0.09270348691141324
2021-04-09,AXISBANK.NS,-0.016426391630181388,-0.10912987854159463
2021-04-12,AXISBANK.NS,0.0042658536580436335,-0.104864024883551
2021-04-13,AXISBANK.NS,0.01807646340300547,-0.08678756148054553
2021-04-14,AXISBANK.NS,-0.0005704982126009966,-0.08735805969314653
2021-04-15,AXISBANK.NS,0.0031966473482942723,-0.08416141234485225
2021-04-16,AXISBANK.NS,-0.0038500770658761426,-0.0880114894107284
2021-04-19,AXISBANK.NS,-0.005328574292780514,-0.0933400637035089
2021-04-20,AXISBANK.NS,0.011680180153896635,-0.08165988354961227
2021-04-21,AXISBANK.NS,-0.0005704982126009966,-0.08223038176221327
2021-04-22,AXISBANK.NS,-0.0016275457826120873,-0.08385792754482535
2021-04-23,AXISBANK.NS,0.025328036583932755,-0.058529890960892596
2021-04-26,AXISBANK.NS,0.026660414380927745,-0.03186947657996485
2021-04-27,AXISBANK.NS,-0.019449669111094782,-0.05131914569105963
2021-04-28,AXISBANK.NS,-0.01020947159032332,-0.06152861728138295
2021-04-29,AXISBANK.NS,0.012080148267016484,-0.04944846901436647
2021-04-30,AXISBANK.NS,0.020409768460845964,-0.029038700553520504
2021-05-03,AXISBANK.NS,-0.018029970875644983,-0.04706867142916549
2021-05-04,AXISBANK.NS,0.010422863563688458,-0.036645807865477026
2021-05-05,AXISBANK.NS,0.010489526093573006,-0.02615628177190402
2021-05-06,AXISBANK.NS,-0.01371275796127062,-0.03986903973317464
2021-05-07,AXISBANK.NS,-0.00932797573454585,-0.04919701546772049
2021-05-10,AXISBANK.NS,-0.01488150974050416,-0.06407852520822466
2021-05-11,AXISBANK.NS,-0.0022983026425959178,-0.06637682785082058
2021-05-12,AXISBANK.NS,-0.007597142037619688,-0.07397396988844027
2021-05-13,AXISBANK.NS,-0.0005704982126009966,-0.07454446810104126
2021-05-14,AXISBANK.NS,-0.007783645351704209,-0.08232811345274547
2021-05-17,AXISBANK.NS,0.008934076718941197,-0.07339403673380428
2021-05-18,AXISBANK.NS,-0.015979122284431806,-0.08937315901823609
2021-03-16,BAJAJ-AUTO.NS,-0.0032746220286866442,-0.0032746220286866442
2021-03-17,BAJAJ-AUTO.NS,-0.016931620646964983,-0.020206242675651628
2021-03-18,BAJAJ-AUTO.NS,0.0318161816516872,0.011609938976035575
2021-03-19,BAJAJ-AUTO.NS,-0.013015085624055171,-0.0014051466480195958
2021-03-22,BAJAJ-AUTO.NS,0.0030648860138352604,0.0016597393658156646
2021-03-23,BAJAJ-AUTO.NS,-0.0008189243658316067,0.0008408149999840579
2021-03-24,BAJAJ-AUTO.NS,-0.01072953173646151,-0.009888716736477452
2021-03-25,BAJAJ-AUTO.NS,-0.020431477076293635,-0.03032019381277109
2021-03-26,BAJAJ-AUTO.NS,0.01869612426966031,-0.01162406954311078
2021-03-29,BAJAJ-AUTO.NS,-0.0012705676409140386,-0.012894637184024818
2021-03-30,BAJAJ-AUTO.NS,0.0029550995535379317,-0.009939537630486887
2021-03-31,BAJAJ-AUTO.NS,0.006205486657563288,-0.0037340509729235985
2021-04-01,BAJAJ-AUTO.NS,0.01094342526031895,0.007209374287395352
2021-04-02,BAJAJ-AUTO.NS,-0.0012705676409140386,0.0059388066464813125
2021-04-05,BAJAJ-AUTO.NS,-0.031109928629455417,-0.025171121982974103
2021-04-06,BAJAJ-AUTO.NS,0.0015304711539533503,-0.023640650829020754
2021-04-07,BAJAJ-AUTO.NS,0.010830001576526891,-0.012810649252493863
2021-04-08,BAJAJ-AUTO.NS,-0.011827228057315266,-0.02463787730980913
2021-04-09,BAJAJ-AUTO.NS,0.0007486465373971352,-0.023889230772411993
2021-04-12,BAJAJ-AUTO.NS,-0.009884601137119815,-0.03377383190953181
2021-04-13,BAJAJ-AUTO.NS,0.007675136399089998,-0.026098695510441812
2021-04-14,BAJAJ-AUTO.NS,-0.0012705676409140386,-0.02736926315135585
2021-04-15,BAJAJ-AUTO.NS,-0.005878432482508205,-0.03324769563386405
2021-04-16,BAJAJ-AUTO.NS,0.007473776018173942,-0.02577391961569011
2021-04-19,BAJAJ-AUTO.NS,-0.023647655384082672,-0.04942157499977278
2021-04-20,BAJAJ-AUTO.NS,0.025416448724293945,-0.024005126275478836
2021-04-21,BAJAJ-AUTO.NS,-0.0012705676409140386,-0.025275693916392873
2021-04-22,BAJAJ-AUTO.NS,0.016147934265635835,-0.009127759650757038
2021-04-23,BAJAJ-AUTO.NS,-0.0009257766202680159,-0.010053536271025053
2021-04-26,BAJAJ-AUTO.NS,0.0105216117943504,0.0004680755233253467
2021-04-27,BAJAJ-AUTO.NS,0.004053943054408442,0.004522018577733789
2021-04-28,BAJAJ-AUTO.NS,0.01710612412209124,0.021628142699825027
2021-04-29,BAJAJ-AUTO.NS,-0.01631906502597713,0.0053090776738478965
2021-04-30,BAJAJ-AUTO.NS,0.008986270211597477,0.014295347885445373
2021-05-03,BAJAJ-AUTO.NS,0.0033116683820583076,0.017607016267503682
2021-05-04,BAJAJ-AUTO.NS,-0.0010711392212294415,0.01653587704627424
2021-05-05,BAJAJ-AUTO.NS,-0.0028785345589533214,0.013657342487320917
2021-05-06,BAJAJ-AUTO.NS,0.019281827304720743,0.03293916979204166
2021-05-07,BAJAJ-AUTO.NS,-0.024424726163997903,0.008514443628043756
2021-05-10,BAJAJ-AUTO.NS,-0.00569210299398052,0.0028223406340632355
2021-05-11,BAJAJ-AUTO.NS,0.005250282822118954,0.00807262345618219
2021-05-12,BAJAJ-AUTO.NS,0.004089254370122284,0.012161877826304474
2021-05-13,BAJAJ-AUTO.NS,-0.0012705676409140386,0.010891310185390435
2021-05-14,BAJAJ-AUTO.NS,-0.007338383143171368,0.0035529270422190668
2021-05-17,BAJAJ-AUTO.NS,-0.00739397173340065,-0.0038410446911815834
2021-05-18,BAJAJ-AUTO.NS,0.04232259466154301,0.03848154997036143
2021-03-16,BAJFINANCE.NS,0.005016740784035464,0.005016740784035464
2021-03-17,BAJFINANCE.NS,0.0022854216674773435,0.007302162451512807
2021-03-18,BAJFINANCE.NS,0.019780892158710445,0.027083054610223253
2021-03-19,BAJFINANCE.NS,-0.005134651770126026,0.021948402840097227
2021-03-22,BAJFINANCE.NS,-0.011074839240850112,0.010873563599247115
2021-03-23,BAJFINANCE.NS,-0.010438595817223338,0.000434967782023777
2021-03-24,BAJFINANCE.NS,0.008070254407555918,0.008505222189579695
2021-03-25,BAJFINANCE.NS,-0.004040410475898024,0.004464811713681672
2021-03-26,BAJFINANCE.NS,-0.008280191620939816,-0.0038153799072581443
2021-03-29,BAJFINANCE.NS,-0.00010244749000667363,-0.003917827397264818
2021-03-30,BAJFINANCE.NS,-0.03444024605867696,-0.03835807345594178
2021-03-31,BAJFINANCE.NS,0.00796370268303679,-0.030394370772904987
2021-04-01,BAJFINANCE.NS,0.00448651142237827,-0.025907859350526717
2021-04-02,BAJFINANCE.NS,-0.00010244749000667363,-0.02601030684053339
2021-04-05,BAJFINANCE.NS,-0.03605050226497043,-0.06206080910550382
2021-04-06,BAJFINANCE.NS,0.0011205366709763154,-0.06094027243452751
2021-04-07,BAJFINANCE.NS,0.0020646857674429028,-0.0588755866670846
2021-04-08,BAJFINANCE.NS,-0.015347626014314539,-0.07422321268139914
2021-04-09,BAJFINANCE.NS,-0.027714705340431113,-0.10193791802183025
2021-04-12,BAJFINANCE.NS,-0.020336010921690142,-0.12227392894352039
2021-04-13,BAJFINANCE.NS,0.025768660610834358,-0.09650526833268604
2021-04-14,BAJFINANCE.NS,-0.00010244749000667363,-0.09660771582269272
2021-04-15,BAJFINANCE.NS,-0.0230095457612024,-0.11961726158389512
2021-04-16,BAJFINANCE.NS,-0.013462203873915241,-0.13307946545781035
2021-04-19,BAJFINANCE.NS,-0.002053090861723953,-0.1351325563195343
2021-04-20,BAJFINANCE.NS,0.03633464899062695,-0.09879790732890735
2021-04-21,BAJFINANCE.NS,-0.00010244749000667363,-0.09890035481891403
2021-04-22,BAJFINANCE.NS,0.0039528175919891755,-0.09494753722692485
2021-04-23,BAJFINANCE.NS,0.0025519314325761393,-0.09239560579434872
2021-04-26,BAJFINANCE.NS,-0.0012258190572188472,-0.09362142485156756
2021-04-27,BAJFINANCE.NS,0.008443835333674096,-0.08517758951789346
2021-04-28,BAJFINANCE.NS,0.059278912997176046,-0.025898676520717416
2021-04-29,BAJFINANCE.NS,0.03456849661097455,0.008669820090257137
2021-04-30,BAJFINANCE.NS,0.022100618302934204,0.03077043839319134
2021-05-03,BAJFINANCE.NS,0.01760902854959965,0.048379466942790994
2021-05-04,BAJFINANCE.NS,0.026396974839010996,0.07477644178180198
2021-05-05,BAJFINANCE.NS,-0.031347536789490156,0.04342890499231183
2021-05-06,BAJFINANCE.NS,-0.009146124670522287,0.03428278032178954
2021-05-07,BAJFINANCE.NS,-0.016969344648700768,0.01731343567308877
2021-05-10,BAJFINANCE.NS,-0.012081395992000919,0.005232039681087852
2021-05-11,BAJFINANCE.NS,-0.0037196810583313804,0.0015123586227564715
2021-05-12,BAJFINANCE.NS,0.0040942224374629355,0.005606581060219407
2021-05-13,BAJFINANCE.NS,-0.00010244749000667363,0.005504133570212733
2021-05-14,BAJFINANCE.NS,-0.003339638443412903,0.0021644951267998304
2021-05-17,BAJFINANCE.NS,-0.007749492227048661,-0.005584997100248831
2021-05-18,BAJFINANCE.NS,0.026972875620544807,0.021387878520295975
2021-03-16,BAJAJFINSV.NS,-0.007068121721990122,-0.007068121721990122
2021-03-17,BAJAJFINSV.NS,0.007214803892568896,0.00014668217057877374
2021-03-18,BAJAJFINSV.NS,0.004231606756552177,0.004378288927130951
2021-03-19,BAJAJFINSV.NS,-0.017152849558706218,-0.012774560631575267
2021-03-22,BAJAJFINSV.NS,-0.003949062328944328,-0.016723622960519595
2021-03-23,BAJAJFINSV.NS,-0.008250695951560374,-0.02497431891207997
2021-03-24,BAJAJFINSV.NS,0.0018240347531403613,-0.023150284158939608
2021-03-25,BAJAJFINSV.NS,0.004395861970379774,-0.018754422188559834
2021-03-26,BAJAJFINSV.NS,0.02606782648633362,0.007313404297773787
2021-03-29,BAJAJFINSV.NS,-0.0009584340145895648,0.006354970283184222
2021-03-30,BAJAJFINSV.NS,-0.02863258828082981,-0.02227761799764559
2021-03-31,BAJAJFINSV.NS,0.030627318000661735,0.008349700003016144
2021-04-01,BAJAJFINSV.NS,-0.004813107217208276,0.0035365927858078683
2021-04-02,BAJAJFINSV.NS,-0.0009584340145895648,0.0025781587712183033
2021-04-05,BAJAJFINSV.NS,-0.011715043267936067,-0.009136884496717764
2021-04-06,BAJAJFINSV.NS,-0.0012204991022089955,-0.01035738359892676
2021-04-07,BAJAJFINSV.NS,-0.011366020890169127,-0.021723404489095887
2021-04-08,BAJAJFINSV.NS,0.006021811805205842,-0.015701592683890046
2021-04-09,BAJAJFINSV.NS,-5.730951985126378e-05,-0.01575890220374131
2021-04-12,BAJAJFINSV.NS,-0.001563886594569533,-0.017322788798310843
2021-04-13,BAJAJFINSV.NS,0.04857586896546116,0.03125308016715031
2021-04-14,BAJAJFINSV.NS,-0.0009584340145895648,0.030294646152560747
2021-04-15,BAJAJFINSV.NS,-0.014993146718825671,0.015301499433735075
2021-04-16,BAJAJFINSV.NS,0.0043398878892902575,0.019641387323025332
2021-04-19,BAJAJFINSV.NS,-0.013450721503375087,0.006190665819650245
2021-04-20,BAJAJFINSV.NS,0.04127719840452895,0.0474678642241792
2021-04-21,BAJAJFINSV.NS,-0.0009584340145895648,0.046509430209589635
2021-04-22,BAJAJFINSV.NS,-0.007873098993670667,0.038636331215918966
2021-04-23,BAJAJFINSV.NS,0.011535391394204054,0.050171722610123023
2021-04-26,BAJAJFINSV.NS,-0.005989598364901158,0.04418212424522187
2021-04-27,BAJAJFINSV.NS,-0.007752008830211158,0.036430115415010705
2021-04-28,BAJAJFINSV.NS,0.018198104121834383,0.05462821953684509
2021-04-29,BAJAJFINSV.NS,0.05972525306844744,0.11435347260529252
2021-04-30,BAJAJFINSV.NS,0.011239245995631395,0.1255927186009239
2021-05-03,BAJAJFINSV.NS,-0.0012378874199159085,0.124354831181008
2021-05-04,BAJAJFINSV.NS,0.00689829513678996,0.13125312631779795
2021-05-05,BAJAJFINSV.NS,-0.0007301047321137989,0.13052302158568416
2021-05-06,BAJAJFINSV.NS,-0.018701312064629074,0.11182170952105508
2021-05-07,BAJAJFINSV.NS,0.01597494445805668,0.12779665397911177
2021-05-10,BAJAJFINSV.NS,-0.010671914956956307,0.11712473902215546
2021-05-11,BAJAJFINSV.NS,-0.004919780357005493,0.11220495866514997
2021-05-12,BAJAJFINSV.NS,0.0038294740177838207,0.11603443268293379
2021-05-13,BAJAJFINSV.NS,-0.0009584340145895648,0.11507599866834423
2021-05-14,BAJAJFINSV.NS,-0.009781842704518966,0.10529415596382526
2021-05-17,BAJAJFINSV.NS,0.0014697144175402112,0.10676387038136546
2021-05-18,BAJAJFINSV.NS,-0.004714092381659311,0.10204977799970616
2021-03-16,BHARTIARTL.NS,0.014776964285593734,0.014776964285593734
2021-03-17,BHARTIARTL.NS,0.0016240655340926929,0.016401029819686427
2021-03-18,BHARTIARTL.NS,0.020407468488231592,0.03680849830791802
2021-03-19,BHARTIARTL.NS,-0.005999746622022208,0.03080875168589581
2021-03-22,BHARTIARTL.NS,-0.0019171001695098243,0.028891651516385987
2021-03-23,BHARTIARTL.NS,-0.0015743326832985006,0.027317318833087488
2021-03-24,BHARTIARTL.NS,0.008358123278243895,0.03567544211133138
2021-03-25,BHARTIARTL.NS,-0.014314072515033128,0.021361369596298255
2021-03-26,BHARTIARTL.NS,0.017485641628486554,0.03884701122478481
2021-03-29,BHARTIARTL.NS,0.0012635066311461108,0.04011051785593092
2021-03-30,BHARTIARTL.NS,-0.0232351256918057,0.016875392164125223
2021-03-31,BHARTIARTL.NS,0.0034348332346980873,0.02031022539882331
2021-04-01,BHARTIARTL.NS,-0.0037203875644555903,0.016589837834367717
2021-04-02,BHARTIARTL.NS,0.0012635066311461108,0.01785334446551383
2021-04-05,BHARTIARTL.NS,0.03073346865868823,0.04858681312420206
2021-04-06,BHARTIARTL.NS,0.005654845605270511,0.05424165872947257
2021-04-07,BHARTIARTL.NS,0.009756472556072305,0.06399813128554488
2021-04-08,BHARTIARTL.NS,0.00022688366437178566,0.06422501494991667
2021-04-09,BHARTIARTL.NS,0.007971149899323654,0.07219616484924032
2021-04-12,BHARTIARTL.NS,-0.006166412265201489,0.06602975258403884
2021-04-13,BHARTIARTL.NS,0.013937337088722043,0.07996708967276088
2021-04-14,BHARTIARTL.NS,0.0012635066311461108,0.08123059630390699
2021-04-15,BHARTIARTL.NS,0.0020434333381345055,0.08327402964204149
2021-04-16,BHARTIARTL.NS,0.0014097760500634679,0.08468380569210496
2021-04-19,BHARTIARTL.NS,-0.008039037821046792,0.07664476787105817
2021-04-20,BHARTIARTL.NS,0.012678749320545484,0.08932351719160365
2021-04-21,BHARTIARTL.NS,0.0012635066311461108,0.09058702382274976
2021-04-22,BHARTIARTL.NS,-0.005014328916581308,0.08557269490616845
2021-04-23,BHARTIARTL.NS,-0.009976511988564501,0.07559618291760395
2021-04-26,BHARTIARTL.NS,0.0009123705109633264,0.07650855342856727
2021-04-27,BHARTIARTL.NS,0.0026605012921429028,0.07916905472071017
2021-04-28,BHARTIARTL.NS,0.005746713903615844,0.08491576862432602
2021-04-29,BHARTIARTL.NS,-0.007096160545618839,0.07781960807870719
2021-04-30,BHARTIARTL.NS,0.011185600511002782,0.08900520858970998
2021-05-03,BHARTIARTL.NS,0.041407746292863694,0.13041295488257368
2021-05-04,BHARTIARTL.NS,-0.0009825975968599642,0.12943035728571373
2021-05-05,BHARTIARTL.NS,0.006569482370526481,0.1359998396562402
2021-05-06,BHARTIARTL.NS,-0.00803394088380288,0.12796589877243733
2021-05-07,BHARTIARTL.NS,0.012031394458309506,0.13999729323074683
2021-05-10,BHARTIARTL.NS,0.0005042375305045754,0.1405015307612514
2021-05-11,BHARTIARTL.NS,2.1786228183244202e-05,0.14052331698943465
2021-05-12,BHARTIARTL.NS,-0.0002610820821148819,0.14026223490731976
2021-05-13,BHARTIARTL.NS,0.0012635066311461108,0.14152574153846587
2021-05-14,BHARTIARTL.NS,0.00010639094689961562,0.1416321324853655
2021-05-17,BHARTIARTL.NS,-0.034369975037860954,0.10726215744750453
2021-05-18,BHARTIARTL.NS,-0.03531561306988608,0.07194654437761845
2021-03-16,BPCL.NS,-0.012329592671671337,-0.012329592671671337
2021-03-17,BPCL.NS,-0.036492103218988936,-0.04882169589066027
2021-03-18,BPCL.NS,-0.0007089792685831993,-0.049530675159243476
2021-03-19,BPCL.NS,0.003731208833677651,-0.04579946632556582
2021-03-22,BPCL.NS,0.01630966851929067,-0.029489797806275152
2021-03-23,BPCL.NS,-0.01014288879686036,-0.039632686603135514
2021-03-24,BPCL.NS,0.0024211141747410743,-0.03721157242839444
2021-03-25,BPCL.NS,0.0010350242821850833,-0.03617654814620936
2021-03-26,BPCL.NS,0.0021604501957322806,-0.03401609795047708
2021-03-29,BPCL.NS,0.001168501781420152,-0.03284759616905693
2021-03-30,BPCL.NS,-0.004243503416264088,-0.037091099585321016
2021-03-31,BPCL.NS,0.004001978385082377,-0.03308912120023864
2021-04-01,BPCL.NS,0.012182650960761083,-0.020906470239477552
2021-04-02,BPCL.NS,0.001168501781420152,-0.0197379684580574
2021-04-05,BPCL.NS,-0.006344338865782744,-0.02608230732384014
2021-04-06,BPCL.NS,-0.001538302680412599,-0.02762061000425274
2021-04-07,BPCL.NS,-0.006921841491521369,-0.03454245149577411
2021-04-08,BPCL.NS,0.003300853890706788,-0.031241597605067322
2021-04-09,BPCL.NS,-0.008019809531763011,-0.03926140713683034
2021-04-12,BPCL.NS,-0.018461555281378383,-0.05772296241820872
2021-04-13,BPCL.NS,0.002372657575858056,-0.055350304842350664
2021-04-14,BPCL.NS,0.001168501781420152,-0.05418180306093051
2021-04-15,BPCL.NS,-0.014781773216970934,-0.06896357627790145
2021-04-16,BPCL.NS,0.020776071938885362,-0.048187504339016085
2021-04-19,BPCL.NS,0.005045486623949328,-0.04314201771506676
2021-04-20,BPCL.NS,0.0035632042279562983,-0.03957881348711046
2021-04-21,BPCL.NS,0.001168501781420152,-0.03841031170569031
2021-04-22,BPCL.NS,0.019047211254872853,-0.019363100450817454
2021-04-23,BPCL.NS,0.016424255830883555,-0.002938844619933899
2021-04-26,BPCL.NS,-0.01771806735057019,-0.02065691197050409
2021-04-27,BPCL.NS,-0.005824812235617559,-0.02648172420612165
2021-04-28,BPCL.NS,-0.018616183900551794,-0.04509790810667344
2021-04-29,BPCL.NS,0.004219052168684374,-0.04087885593798907
2021-04-30,BPCL.NS,0.022704082784697967,-0.0181747731532911
2021-05-03,BPCL.NS,-0.012866342581941834,-0.031041115735232935
2021-05-04,BPCL.NS,0.022745355749513058,-0.008295759985719877
2021-05-05,BPCL.NS,0.001534539298423258,-0.006761220687296619
2021-05-06,BPCL.NS,0.015991105777309313,0.009229885090012694
2021-05-07,BPCL.NS,0.016001963383695125,0.025231848473707817
2021-05-10,BPCL.NS,0.017441207995106518,0.042673056468814335
2021-05-11,BPCL.NS,0.025408317166482557,0.0680813736352969
2021-05-12,BPCL.NS,-0.01789985625558508,0.05018151737971182
2021-05-13,BPCL.NS,0.001168501781420152,0.05135001916113197
2021-05-14,BPCL.NS,-0.013382370209875179,0.037967648951256795
