Date,^NSEI,BZ=F,INR=X,^INDIAVIX,^VIX,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,CONCOR.NS,GESHIP.NS,SCI.NS,GPPL.NS,PETRONET.NS,MRPL.NS,COROMANDEL.NS,CHAMBLFERT.NS,PIIND.NS,GODREJAGRO.NS
2021-05-27,15337.849609375,69.45999908447266,72.67250061035156,19.90999984741211,16.739999771118164,729.3970947265625,2827.43896484375,747.2300415039062,3713.1337890625,556.6074829101562,1186.2113037109375,498.66912841796875,174.7242889404297,3215.622314453125,907.6710205078125,99.25328826904297,3956.9755859375,1021.1634521484375,2482.70458984375,1376.437744140625,795.9910888671875,702.1649780273438,2568.032470703125,372.371826171875,2156.1875,630.8480834960938,972.319091796875,1253.3267822265625,56.6107292175293,176.9733123779297,645.4532470703125,1769.85595703125,1407.139404296875,790.4816284179688,6679.255859375,848.0547485351562,93.41280364990234,85.8445053100586,102.06161499023438,896.0255126953125,392.3390808105469,27574.875,670.1092529296875,623.9331665039062,312.9650573730469,94.40813446044922,2870.87353515625,864.926513671875,1569.8333740234375,6492.99267578125,778.7212524414062,256.3195495605469,633.2266235351562,345.0047302246094,111.57344818115234,86.75431060791016,198.44883728027344,50.557247161865234,784.9693603515625,269.391845703125,2577.572021484375,508.4157409667969
2021-05-28,15435.650390625,69.62999725341797,72.68299865722656,17.399999618530273,16.760000228881836,753.4223022460938,2819.14599609375,736.7737426757812,3672.383056640625,549.6084594726562,1168.690673828125,502.31463623046875,176.08743286132812,3223.909423828125,899.9654541015625,100.86687469482422,3996.795654296875,1006.76318359375,2515.501708984375,1423.3502197265625,796.1178588867188,712.015625,2568.247314453125,374.2054443359375,2151.831298828125,621.949951171875,984.3904418945312,1255.829345703125,56.40534210205078,178.44009399414062,652.9788818359375,1793.2584228515625,1402.6317138671875,806.9381103515625,6680.31103515625,836.7149047851562,92.26947784423828,86.228271484375,100.78753662109375,949.8477783203125,389.43255615234375,27171.115234375,641.6092529296875,630.0902099609375,313.1124267578125,94.9978256225586,2838.011962890625,870.3969116210938,1552.8475341796875,6420.26123046875,771.0741577148438,255.27700805664062,633.17919921875,347.7738952636719,111.81350708007812,85.30708312988281,199.5260467529297,49.178863525390625,775.9758911132812,256.8713684082031,2571.3076171875,513.3816528320312
2021-05-31,15582.7998046875,69.62999725341797,72.39350128173828,17.399999618530273,16.760000228881836,747.015625,2854.4248046875,747.57861328125,3666.52392578125,551.2933349609375,1177.9798583984375,513.1553344726562,176.27418518066406,3246.887451171875,914.4133911132812,101.41618347167969,4068.335693359375,1028.9739990234375,2551.44482421875,1428.93505859375,798.3560180664062,717.8881225585938,2581.940673828125,380.4783630371094,2168.839111328125,641.0036010742188,978.2581787109375,1259.172119140625,56.09725570678711,181.54119873046875,672.95263671875,1800.1790771484375,1392.7628173828125,770.7816162109375,6791.7763671875,845.6103515625,93.58216857910156,87.22602081298828,100.87693786621094,979.5475463867188,391.55474853515625,27095.36328125,640.22021484375,638.6524658203125,313.1124267578125,96.90467834472656,2852.050537109375,866.49560546875,1571.802734375,6526.80322265625,774.3040161132812,255.44285583496094,648.5903930664062,344.92083740234375,109.6050796508789,86.67390441894531,200.06460571289062,48.48966598510742,766.5997314453125,259.99017333984375,2579.841552734375,511.3395080566406
2021-06-01,15574.849609375,70.25,72.48719787597656,17.389999389648438,17.899999618530273,774.8265991210938,2809.84716796875,742.0516967773438,3706.881591796875,566.6577758789062,1180.3345947265625,511.23663330078125,175.84469604492188,3245.8515625,911.6201782226562,101.34750366210938,4093.653564453125,1030.3985595703125,2541.5771484375,1403.050537109375,803.0015258789062,715.9226684570312,2555.54150390625,380.9127197265625,2185.753662109375,628.7686157226562,975.4093627929688,1253.2545166015625,56.4310188293457,180.40969848632812,657.4280395507812,1789.5238037109375,1399.3580322265625,769.2075805664062,6796.42529296875,848.6185913085938,93.32810974121094,90.25764465332031,100.31813049316406,983.4471435546875,399.1210632324219,27139.7265625,642.8546142578125,640.5284423828125,312.4739074707031,94.77400207519531,2846.498046875,874.00146484375,1567.027099609375,6423.0341796875,774.9688720703125,257.21990966796875,657.3626098632812,356.3747863769531,108.54886627197266,85.18646240234375,199.77462768554688,49.42500305175781,764.7339477539062,253.79782104492188,2578.510009765625,512.4069213867188
2021-06-02,15576.2001953125,71.3499984741211,72.8550033569336,17.209999084472656,17.479999542236328,787.7371826171875,2783.67578125,733.935546875,3755.939453125,568.9940795898438,1179.7060546875,507.9748229980469,177.2638397216797,3272.690185546875,919.5665283203125,102.37748718261719,4087.978759765625,1029.59423828125,2552.97021484375,1400.816650390625,797.13134765625,712.276123046875,2551.97900390625,384.8694152832031,2186.21728515625,627.0759887695312,992.7437744140625,1245.5302734375,56.91880798339844,175.1713409423828,668.3614501953125,1775.6817626953125,1395.9417724609375,769.1121826171875,6886.087890625,843.6009521484375,94.1326675415039,90.37275695800781,101.6816177368164,998.1156005859375,403.45782470703125,27405.736328125,648.9857788085938,647.9843139648438,317.2872314453125,96.76692962646484,2825.237060546875,862.5093994140625,1561.4141845703125,6416.07763671875,795.6777954101562,257.3146667480469,655.7977905273438,360.3187255859375,109.65309143066406,83.61861419677734,199.23602294921875,51.44335174560547,757.6060791015625,255.87696838378906,2634.645751953125,517.7904663085938
2021-06-03,15690.349609375,71.30999755859375,72.96510314941406,15.75,18.040000915527344,801.1331176757812,2814.017578125,747.5288696289062,3736.9638671875,578.08935546875,1179.331787109375,510.42120361328125,176.98373413085938,3292.466064453125,913.3539428710938,102.3431625366211,4105.3916015625,1023.818603515625,2638.7763671875,1416.8426513671875,793.4993896484375,720.114013671875,2582.670166015625,385.2555236816406,2190.341796875,628.9136962890625,971.2568969726562,1255.4678955078125,57.740379333496094,175.2132568359375,675.9818115234375,1806.652099609375,1433.709716796875,765.153076171875,6909.8564453125,850.5730590820312,94.68313598632812,94.01837158203125,101.16752624511719,1001.9243774414062,409.4177551269531,27852.037109375,647.1177368164062,654.189453125,319.8903503417969,96.59044647216797,2835.89013671875,860.3042602539062,1665.2984619140625,6462.294921875,798.1951293945312,255.44285583496094,671.2562255859375,361.7032470703125,111.04535675048828,84.42264556884766,204.663330078125,50.50801467895508,775.4496459960938,260.12579345703125,2640.51611328125,522.9884033203125
2021-06-04,15670.25,71.88999938964844,73.04419708251953,15.9399995803833,16.420000076293945,809.4326782226562,2803.999267578125,738.9645385742188,3716.587890625,587.0963134765625,1212.83642578125,511.04473876953125,178.60830688476562,3285.921142578125,911.572021484375,105.12400817871094,4133.91015625,1018.479248046875,2616.705078125,1460.064208984375,791.0498046875,710.8316650390625,2617.053466796875,381.2503967285156,2170.69287109375,621.6114501953125,974.6851196289062,1251.854248046875,58.84435272216797,174.96177673339844,682.7028198242188,1803.66455078125,1459.0465087890625,767.585693359375,6914.8408203125,832.767822265625,94.64079284667969,96.282470703125,101.1004638671875,993.2412109375,403.78375244140625,27660.939453125,645.6327514648438,660.8756713867188,329.02587890625,96.4785385131836,2838.1474609375,864.4176025390625,1653.7777099609375,6484.28369140625,794.3954467773438,256.4617004394531,676.7092895507812,355.7455139160156,111.04535675048828,83.33721923828125,202.96469116210938,50.36033630371094,796.2112426757812,261.6626281738281,2673.71435546875,522.7562866210938
2021-06-07,15751.650390625,71.48999786376953,72.90969848632812,15.569999694824219,16.420000076293945,852.872314453125,2811.860595703125,747.9769287109375,3716.325439453125,561.2651977539062,1180.199951171875,514.6422729492188,179.7847137451172,3336.11474609375,905.21484375,107.28691864013672,4103.208984375,1011.54052734375,2626.09619140625,1457.8790283203125,802.0723266601562,710.3107299804688,2620.358154296875,381.20220947265625,2168.14404296875,626.9309692382812,990.0397338867188,1255.4678955078125,58.89569091796875,177.2247772216797,677.543701171875,1807.349365234375,1478.2625732421875,766.8702392578125,6973.2568359375,837.8211669921875,98.57886505126953,96.05225372314453,105.61566162109375,1009.9727172851562,402.5265808105469,28645.552734375,646.9740600585938,673.3822021484375,339.3893127441406,97.167236328125,2873.76220703125,877.309326171875,1659.2919921875,6664.62646484375,807.9321899414062,259.8025207519531,682.5418701171875,350.3751220703125,110.08517456054688,84.86486053466797,206.61053466796875,50.50801467895508,822.6654052734375,261.6174011230469,2660.05029296875,520.2501831054688
2021-06-08,15740.099609375,72.22000122070312,72.80940246582031,15.229999542236328,17.06999969482422,848.6011352539062,2805.293701171875,743.2466430664062,3733.946533203125,563.7777709960938,1170.6763916015625,524.571533203125,182.04415893554688,3391.817138671875,918.6515502929688,107.11528778076172,4114.12158203125,1022.306884765625,2635.0107421875,1459.9671630859375,816.9381713867188,702.3544921875,2623.53466796875,374.2054443359375,2186.402587890625,621.3213500976562,985.1630249023438,1276.5181884765625,59.92265701293945,179.06866455078125,669.7340698242188,1786.088134765625,1470.0543212890625,770.6861572265625,7031.81787109375,835.434326171875,98.40949249267578,95.78361511230469,104.63217163085938,1004.1688232421875,397.8238525390625,28448.607421875,650.2311401367188,683.4837036132812,346.51104736328125,95.652099609375,2889.064697265625,897.1131591796875,1686.272216796875,6610.86962890625,810.8294677734375,260.9161071777344,677.2310791015625,348.0675354003906,109.41304779052734,89.24679565429688,205.6162109375,50.11419677734375,816.350830078125,257.86578369140625,2784.01318359375,517.1871948242188
2021-06-09,15635.349609375,72.22000122070312,72.97530364990234,14.75,17.889999389648438,827.633544921875,2821.878662109375,733.6865844726562,3694.245361328125,555.853271484375,1153.2904052734375,518.0479736328125,181.14784240722656,3366.34375,923.3712158203125,107.3899154663086,4139.58544921875,1012.238525390625,2601.880126953125,1449.1859130859375,820.4012451171875,701.052001953125,2595.67626953125,369.76611328125,2183.621826171875,615.2279663085938,969.13232421875,1278.6416015625,59.02407455444336,178.10482788085938,660.5992431640625,1775.4825439453125,1441.728271484375,767.4426879882812,6938.13037109375,838.996826171875,100.01860046386719,95.20799255371094,108.23094177246094,986.2130126953125,392.4692687988281,27910.19921875,644.5789794921875,676.172119140625,337.2773132324219,94.78260803222656,2889.155029296875,892.4484252929688,1704.2427978515625,6543.1005859375,803.2299194335938,257.8833312988281,670.3079223632812,347.22833251953125,109.4610595703125,86.51309967041016,189.16856384277344,49.12963104248047,808.8403930664062,255.42501831054688,2774.393798828125,514.9130859375
2021-06-10,15737.75,72.5199966430664,72.98529815673828,15.0,16.100000381469727,821.9550170898438,2842.64013671875,741.1553344726562,3655.243408203125,596.2014770507812,1196.6180419921875,522.9885864257812,180.58766174316406,3367.8505859375,938.3489379882812,107.45856475830078,4241.5361328125,1025.6597900390625,2578.998046875,1449.623046875,818.078369140625,701.4072265625,2583.228271484375,371.93756103515625,2204.75390625,619.386962890625,989.2189331054688,1286.7723388671875,59.53754806518555,180.301513671875,668.1248168945312,1792.0633544921875,1442.107666015625,769.8276977539062,6900.6552734375,838.946533203125,100.35735321044922,95.13124084472656,108.02973937988281,989.8404541015625,402.5265808105469,27731.830078125,647.64453125,684.7352294921875,338.6525573730469,95.94048309326172,2904.09619140625,903.1773071289062,1712.0218505859375,6528.40869140625,796.7228393554688,262.645751953125,660.6344604492188,344.3753662109375,109.17298889160156,94.55335998535156,192.73155212402344,50.50801467895508,820.082275390625,257.2782287597656,2794.71728515625,515.005859375
2021-06-11,15799.349609375,72.69000244140625,73.01229858398438,14.100000381469727,15.649999618530273,815.1599731445312,2848.083740234375,735.3795776367188,3648.772216796875,599.4927978515625,1188.0771484375,518.863525390625,180.6063232421875,3350.52294921875,932.232666015625,111.68138122558594,4204.6259765625,1056.8538818359375,2618.421142578125,1447.7777099609375,830.5792236328125,703.9172973632812,2579.236328125,379.4168395996094,2193.35400390625,614.8411254882812,980.2861938476562,1307.1900634765625,59.10108184814453,179.09548950195312,692.1690673828125,1786.8848876953125,1426.6873779296875,771.7833251953125,6923.56201171875,838.0052490234375,100.6114273071289,94.8242416381836,110.1085205078125,1007.0098266601562,400.0588073730469,27564.998046875,652.6740112304688,692.1853637695312,344.54644775390625,99.71973419189453,2955.555419921875,910.0472412109375,1701.9779052734375,6482.873046875,793.3504638671875,262.6694641113281,650.6292114257812,335.6904296875,108.74091339111328,95.5181884765625,192.0272216796875,50.557247161865234,812.810791015625,260.3518371582031,2797.2822265625,515.6092529296875
2021-06-14,15811.849609375,72.86000061035156,73.23159790039062,14.720000267028809,16.389999389648438,745.9478149414062,2841.9658203125,733.1886596679688,3626.035400390625,606.7562866210938,1189.9378662109375,517.4244384765625,180.6436767578125,3381.928955078125,940.2271728515625,109.4155044555664,4256.572265625,1058.4720458984375,2617.038818359375,1450.108642578125,831.297119140625,700.6494750976562,2563.18212890625,381.0091552734375,2207.450439453125,614.3092041015625,989.1707153320312,1320.6513671875,58.92136001586914,178.57861328125,690.2283935546875,1760.6943359375,1438.3597412109375,770.3046875,6879.52197265625,839.9691772460938,100.10328674316406,95.78361511230469,111.18144989013672,1021.4564208984375,400.75726318359375,27838.185546875,648.6504516601562,691.5564575195312,349.6545104980469,100.27501678466797,2957.85791015625,906.8666381835938,1708.230712890625,6498.099609375,792.8280029296875,266.1287841796875,645.9346923828125,337.116943359375,107.2046127319336,93.70912170410156,192.85581970214844,50.557247161865234,805.3961181640625,256.6906433105469,2761.32177734375,515.0523071289062
2021-06-15,15869.25,73.98999786376953,73.18080139160156,14.609999656677246,17.020000457763672,739.541015625,2930.888671875,747.7777709960938,3618.6904296875,603.523681640625,1177.2215576171875,520.4463500976562,179.97145080566406,3420.16259765625,934.0145874023438,107.9048843383789,4183.818359375,1048.6845703125,2634.724365234375,1452.2940673828125,832.3528442382812,705.76416015625,2581.55419921875,377.1971740722656,2232.982421875,624.1260986328125,998.9725341796875,1331.5830078125,59.434844970703125,178.3632354736328,686.3946533203125,1763.5325927734375,1433.6622314453125,771.4017333984375,6868.404296875,845.0968017578125,99.7645263671875,96.20571899414062,110.68971252441406,1023.777099609375,399.9656677246094,27987.375,644.9143676757812,696.1522827148438,346.4619445800781,101.09284210205078,2945.579345703125,904.8311767578125,1697.0054931640625,6488.17529296875,799.6676025390625,264.37542724609375,649.348876953125,338.963134765625,109.02897644042969,95.6387939453125,193.187255859375,54.003211975097656,814.3417358398438,262.2954406738281,2844.19384765625,510.08648681640625
2021-06-16,15767.5498046875,74.38999938964844,73.3447036743164,14.869999885559082,18.149999618530273,686.0059814453125,2908.24853515625,746.6823120117188,3594.5107421875,595.731201171875,1182.95361328125,514.9300537109375,179.7286834716797,3427.319580078125,921.5411376953125,106.8062744140625,4171.8388671875,1047.763916015625,2613.320556640625,1426.992431640625,827.2427978515625,703.08837890625,2554.382568359375,366.9674377441406,2247.872802734375,619.0967407226562,978.9342651367188,1337.6361083984375,59.511863708496094,179.05242919921875,667.7461547851562,1753.2752685546875,1414.7784423828125,769.064453125,6818.56494140625,858.4961547851562,101.45832061767578,97.24185180664062,108.25328063964844,1006.3045654296875,396.6598205566406,27730.798828125,640.459716796875,712.0202026367188,343.1711730957031,98.32511138916016,2956.052490234375,906.7819213867188,1688.6846923828125,6409.4609375,796.247802734375,263.11962890625,648.1161499023438,344.3753662109375,110.27720642089844,93.50813293457031,190.95004272460938,53.06787872314453,828.4059448242188,280.2850036621094,2856.230712890625,516.1196899414062
